customer_id,plan_type,monthly_data_gb,monthly_minutes,ott_usage_hours,arpu,data_allowance_gb,minutes_allowance
f3815ad5855c5a94,Premium,51.55,1181,4.6,112.97,50,2000
1348a3a334b06f8e,Standard,7.48,725,6.4,56.16,10,1000
8dfa891e3d279e6d,Premium,18.99,1381,9.1,78.32,50,2000
af4bf6fc4211a4e0,Basic,1.0,247,3.3,37.26,2,500
681156c694995f47,Basic,1.12,251,3.0,25.64,2,500
c2336ca948b89c6f,Standard,11.78,474,75.2,67.79,10,1000
a456f8a9ecb66caf,Premium,16.1,1887,0.3,93.88,50,2000
190b30c9827cfaec,Basic,0.9,443,23.5,25.0,2,500
4466ba1e0ce9c3e1,Unlimited,343.34,2772,7.8,103.77,999,9999
676469dd323b3f6c,Standard,14.27,553,11.4,88.85,10,1000
70a4aa58fda7c499,Premium,23.38,553,3.6,83.75,50,2000
8ed0f5db990ee882,Standard,11.8,442,33.8,73.53,10,1000
35136766181d5e5a,Premium,53.81,888,5.4,116.5,50,2000
5e3c55a6ce362827,Basic,4.36,311,7.2,57.94,2,500
c56ac8773dfb869a,Standard,1.68,138,1.3,53.29,10,1000
cc00327e11b28d13,Unlimited,1530.66,5848,0.8,5412.51,999,9999
23e28463fae85cc0,Standard,2.88,709,0.0,45.0,10,1000
ee019d3abf2cfbe0,Premium,55.34,1557,2.7,133.61,50,2000
f7602b2d1e543b06,Standard,6.86,955,1.9,53.0,10,1000
d9fb822f2037848b,Standard,3.35,329,5.7,49.36,10,1000
000472ab50c1c7fc,Standard,4.66,456,9.7,64.19,10,1000
f92329c661a380ba,Standard,10.06,224,3.3,59.6,10,1000
411ab7be65d1dd21,Basic,1.19,216,0.9,25.0,2,500
09541e378d33d9b2,Unlimited,1328.68,6622,15.6,3402.25,999,9999
aaaafbf97e543472,Basic,0.87,308,8.2,25.23,2,500
4a2fa03cc4d6e4d8,Premium,59.58,450,3.7,170.79,50,2000
27bf87cde055f130,Premium,56.64,985,1.3,141.41,50,2000
331171c64938fea6,Unlimited,721.73,8529,8.7,105.81,999,9999
d9305449e1b0a752,Unlimited,1063.36,2553,3.3,745.0,999,9999
2b1fbdb57583edcb,Premium,18.54,1364,11.3,94.18,50,2000
21c75510f7e013a2,Premium,52.44,640,8.6,105.58,50,2000
9721a57d560a88d1,Premium,44.43,1248,2.9,86.17,50,2000
7d73278cc33e8b6f,Unlimited,1732.95,4330,24.3,7434.51,999,9999
a78953af314cf1f1,Basic,2.38,363,4.6,28.82,2,500
94803a0d096076d5,Standard,6.44,859,14.3,61.93,10,1000
005b04637a45bd01,Standard,4.99,518,7.3,45.0,10,1000
c26c69c78c67bd0b,Standard,24.04,238,5.4,185.43,10,1000
d2d2e0015d2ac511,Standard,12.38,589,2.4,74.29,10,1000
df25bb48223a986d,Basic,0.56,218,4.6,29.81,2,500
99e5aed16bd6d697,Premium,23.65,559,4.4,83.32,50,2000
f0a0d1fe2e2db04a,Basic,2.71,205,0.2,42.12,2,500
8569dc57961b313e,Unlimited,1218.04,2948,37.2,2292.81,999,9999
f9ffd07af9dd5ff2,Premium,15.82,1031,4.1,75.0,50,2000
9e6f9ae1867408eb,Basic,0.92,182,38.0,36.85,2,500
55962f23589a8c70,Standard,4.53,208,5.0,64.73,10,1000
28e888d992ba0cb7,Standard,7.59,136,8.5,57.98,10,1000
21c7b45479348e02,Standard,18.37,593,6.6,147.14,10,1000
68b47e8c89426605,Basic,3.15,355,17.1,41.97,2,500
abd2b77c05dd0a3d,Unlimited,1130.69,5078,11.9,1411.94,999,9999
a1632fb7a88010bd,Basic,2.06,263,13.4,28.13,2,500
67a2f30b4b1b8bc0,Unlimited,854.27,11965,9.1,100.43,999,9999
ff4c183a4a665948,Premium,88.56,1773,5.4,471.31,50,2000
33f4106789b18d79,Basic,1.38,117,0.8,25.0,2,500
c74daf89db5aecc8,Basic,0.89,369,7.9,29.61,2,500
e312064db505f4e5,Premium,36.36,1339,7.1,75.0,50,2000
e4bd8a363ed73db0,Basic,0.63,323,5.0,32.5,2,500
c557c2426ed6be7d,Basic,1.06,210,6.1,25.0,2,500
bc8bf7efcee41a07,Unlimited,944.3,5634,0.4,95.0,999,9999
78f0e562d37bafeb,Standard,8.61,415,16.1,59.08,10,1000
f44d033cea4a5aa8,Standard,6.04,364,5.9,45.0,10,1000
af8c2297aebff844,Unlimited,335.92,3793,10.5,100.26,999,9999
d951c733bf4e10f6,Unlimited,426.68,1346,7.2,107.47,999,9999
e1f1d2d730d5a66e,Premium,44.22,1522,0.7,75.0,50,2000
c1392bcd04980bdf,Standard,8.32,515,11.4,45.0,10,1000
1603bf0bda8ef18c,Premium,51.52,1710,14.1,90.19,50,2000
376a37b90a7a3a6e,Basic,1.41,264,24.1,25.0,2,500
968b3add9376bc40,Premium,29.48,1165,20.8,81.1,50,2000
628fc694eafda605,Basic,1.45,427,0.9,25.0,2,500
a935c48dc59da325,Basic,2.11,160,2.3,26.23,2,500
132be2bdebc78461,Basic,3.42,266,5.8,39.39,2,500
27ff9e77ac682ed2,Premium,20.21,361,15.1,89.55,50,2000
1608aadbe3f6f383,Basic,0.88,249,62.8,41.49,2,500
f8a88effac1701c4,Standard,5.28,175,15.4,71.32,10,1000
c92a5d0ccff33b9d,Basic,1.42,192,12.8,25.0,2,500
a6d7fd4d24f6ac36,Basic,0.59,152,6.3,37.17,2,500
97b265aff5c527d2,Basic,2.81,249,1.8,37.04,2,500
10249f89fdbed0c3,Standard,6.73,568,0.2,58.33,10,1000
a2bee11a889122b4,Premium,11.08,2262,2.0,79.44,50,2000
a6652fbb7ac7f916,Unlimited,186.27,9263,19.6,104.86,999,9999
387b63564e14b4fb,Premium,29.56,1316,7.2,75.0,50,2000
180113ad2c928fb6,Standard,0.9,925,34.0,72.41,10,1000
eb4d87c324ab0c22,Premium,60.65,2598,0.8,188.35,50,2000
4c255f95814f30f4,Premium,47.21,799,24.0,80.05,50,2000
ad6ee810d90609d8,Standard,5.25,286,7.6,45.0,10,1000
6a9c3bada5ee1ece,Premium,56.78,1207,4.2,142.8,50,2000
78e611225d9e54dc,Standard,4.39,358,4.7,58.88,10,1000
70eab5ad3cb12f6b,Standard,9.21,682,6.2,45.0,10,1000
38facf1f7dce1ecf,Unlimited,743.65,7119,15.4,103.45,999,9999
de1bebac45eb1486,Standard,6.89,505,5.6,73.89,10,1000
9b8fe8ca6826d4e7,Standard,13.35,362,26.9,93.33,10,1000
4c866ac8c761aee8,Standard,6.1,340,42.8,55.41,10,1000
e27addaa241dc6e3,Standard,4.43,304,2.1,60.73,10,1000
7be517ee7674fcfd,Standard,4.16,704,6.1,53.92,10,1000
c0619a1649daaa7f,Premium,22.82,1790,4.9,80.2,50,2000
959b4197ccad2228,Standard,2.83,375,41.8,45.0,10,1000
baa957a443469e57,Unlimited,302.65,6315,28.9,95.0,999,9999
bd62dad811fa30d7,Unlimited,877.02,7065,22.5,95.0,999,9999
160c9a7924c2f15a,Standard,3.05,739,1.1,45.0,10,1000
b8c2beff57c53d89,Basic,1.21,155,5.6,45.51,2,500
69430118d892b7c9,Premium,43.34,1207,12.8,75.0,50,2000
8c5c92a7df904d87,Standard,3.07,218,0.8,45.0,10,1000
3987061be77081cf,Standard,1.95,196,16.7,52.8,10,1000
d0a3abe74a9df5c2,Unlimited,121.52,3320,20.2,108.64,999,9999
ed1db73ee84f40bb,Unlimited,360.1,4410,7.0,104.36,999,9999
5e8611747177e508,Premium,36.0,547,1.9,90.33,50,2000
124cb41019fcb01a,Standard,5.59,535,33.4,54.51,10,1000
349049b3a7614103,Premium,58.14,1544,5.1,172.24,50,2000
6b61836800c2adf2,Standard,7.96,445,4.0,45.0,10,1000
d9584b33e188ff45,Premium,35.59,2485,4.9,76.4,50,2000
1c24ac94f7834b1b,Unlimited,670.54,6539,9.2,97.5,999,9999
e7e83af13098ab5c,Premium,65.64,1272,4.5,248.33,50,2000
c82e6489647aa610,Standard,4.24,469,0.8,52.56,10,1000
c5545adce384781c,Standard,9.33,778,23.7,48.21,10,1000
2b2eae9967ddf571,Unlimited,1448.55,2987,43.9,4590.48,999,9999
494f2b7da6b7db77,Basic,0.82,135,6.3,27.59,2,500
f3ece6ca5144c0b3,Unlimited,820.13,4470,4.6,95.0,999,9999
9b84ef7a64ea22aa,Standard,13.49,666,12.2,87.01,10,1000
a4f6d0272e5e55c0,Basic,1.46,321,30.7,31.64,2,500
b046c06be73cb087,Basic,1.47,245,25.9,28.61,2,500
968a4aa9a7f67694,Basic,1.98,319,6.7,56.24,2,500
b24d560f5fdbc3e3,Standard,7.44,828,7.1,56.85,10,1000
370baa77cbce77fc,Basic,2.67,309,12.1,31.74,2,500
0335ab2786e9a0bd,Premium,87.44,736,0.2,454.46,50,2000
c1fa27bedf0736da,Premium,39.5,679,17.6,77.28,50,2000
2e45bf2540149731,Premium,40.01,1043,4.5,90.49,50,2000
87ace4e6ca3ddb04,Premium,23.72,1937,0.9,75.32,50,2000
477073cba55ad18d,Standard,2.95,624,18.4,45.0,10,1000
e9a1db2d01290c50,Basic,0.72,435,3.3,25.0,2,500
ae7891bd1cf8c618,Basic,1.74,397,4.8,25.0,2,500
09d692c96a53922c,Standard,4.37,817,0.3,67.95,10,1000
4fb484f473fa229e,Standard,14.51,592,11.7,90.05,10,1000
09a0db30e5154af3,Standard,5.95,454,36.2,47.35,10,1000
0b6b021a19e3c050,Basic,2.14,433,3.8,36.77,2,500
0067083ffb32866b,Premium,78.67,1264,2.2,364.56,50,2000
3d73110003f92101,Premium,68.51,255,1.3,265.5,50,2000
82e8492fe3a81704,Basic,0.65,475,6.6,38.93,2,500
4b25ec6044d3868f,Standard,11.54,720,3.9,68.54,10,1000
2746f80f670d3bc6,Basic,0.95,293,17.3,25.36,2,500
9f95c748ee1db740,Unlimited,1825.24,5051,2.8,8357.39,999,9999
fddcb308e5f74407,Standard,7.75,612,7.5,59.13,10,1000
1014d391e50319ee,Standard,5.73,612,0.2,51.13,10,1000
f9275a90875fb78e,Basic,1.27,406,38.3,25.0,2,500
34382bb08cb2274c,Standard,6.52,556,7.5,61.01,10,1000
30e5ab6c0286b2da,Basic,2.09,139,0.9,40.82,2,500
c01ff957180593b7,Standard,4.78,571,6.6,49.85,10,1000
3a753a8dbb3597a6,Unlimited,2821.5,4924,5.4,18323.0,999,9999
12c3f5c4cbe3029c,Basic,2.64,209,0.6,41.51,2,500
cee3a4e331b4fac4,Premium,35.88,2187,3.5,80.01,50,2000
30a2a10f2143eb62,Standard,13.16,348,0.6,102.84,10,1000
f1985522d2e86437,Basic,0.62,147,79.0,39.7,2,500
5cc045622971cc5f,Premium,19.09,479,0.6,86.75,50,2000
41600b5215209f37,Unlimited,710.21,3187,16.6,95.0,999,9999
ee8ab6d25fc26c18,Basic,1.18,462,24.8,40.33,2,500
b509088ae8c0e01e,Standard,8.1,704,7.6,45.45,10,1000
477079bf2dd78e2f,Unlimited,1031.79,3062,23.8,434.37,999,9999
d0ff6acae7245cbb,Basic,2.5,63,0.4,44.54,2,500
c7b55c3d71671f23,Premium,36.12,903,19.7,85.0,50,2000
79b27422a3ddef52,Standard,10.93,576,0.4,54.72,10,1000
b840cbd8a42297dd,Basic,1.79,235,11.7,28.84,2,500
225ad958d7de4dc4,Unlimited,521.23,5452,7.1,118.85,999,9999
4febc548549dc19a,Premium,59.59,489,6.2,180.56,50,2000
c8105dad1d4af0c1,Premium,32.01,1685,8.2,92.36,50,2000
765973871dd818c3,Unlimited,831.42,2274,15.3,106.28,999,9999
47732c4a602f1637,Premium,46.51,918,20.8,76.29,50,2000
b753a215d8b98ac6,Standard,8.75,816,29.0,45.0,10,1000
c5b924198d844fd5,Premium,29.0,410,23.7,75.0,50,2000
83fb24e6875ce227,Basic,0.74,171,2.1,25.0,2,500
53d5baf7c4b817fe,Standard,7.41,117,11.9,46.19,10,1000
4ef389e4d24a79b7,Basic,1.84,258,3.9,25.0,2,500
d8899ae9ab2ec768,Standard,2.41,592,7.7,45.0,10,1000
452bb188e490b7dc,Standard,5.34,316,15.4,59.78,10,1000
f930ecceff7fd49c,Standard,4.19,513,40.1,53.87,10,1000
4f372aec57c671af,Unlimited,540.9,5702,2.0,95.0,999,9999
ba4719d33a436ca8,Standard,22.45,377,10.4,169.5,10,1000
9f9a3946677e2d18,Premium,36.61,1732,0.7,90.77,50,2000
aea63f7d44dfba0d,Basic,0.91,222,1.3,30.61,2,500
1463bcc79bdcd40b,Premium,10.08,378,73.2,84.89,50,2000
d7d0259b2c2d4e36,Standard,12.54,606,5.9,70.42,10,1000
06276634231af68b,Premium,20.25,1387,16.2,106.43,50,2000
20cb048cd6e6e401,Unlimited,790.11,1649,1.2,102.32,999,9999
2863464bbb4f4cb8,Premium,41.99,2233,2.2,75.0,50,2000
2d4aadbf5718db4f,Premium,18.68,1628,7.6,75.0,50,2000
e038ecf0c47f4bba,Premium,49.22,955,1.8,75.0,50,2000
76e8ecc3fddd87d5,Standard,8.01,600,55.0,45.0,10,1000
b24cd5ac87ce0b25,Premium,45.64,1362,5.2,75.0,50,2000
42469662aa90105f,Standard,11.16,408,2.9,66.94,10,1000
fa0311f2b72ef590,Basic,1.51,264,4.9,26.73,2,500
c51531554c106e4e,Premium,65.89,1402,14.7,237.84,50,2000
3c4e0fbf662b55db,Premium,27.9,822,25.0,81.25,50,2000
ef7c308f14bcc911,Premium,61.32,2395,7.9,188.19,50,2000
a6f8bd0b9e86f4cc,Basic,1.72,263,6.0,27.04,2,500
36a10ab6ee94560c,Premium,23.62,1445,3.0,81.04,50,2000
ac1c498c573630e5,Unlimited,587.22,2104,8.6,100.34,999,9999
859400de9784a6e0,Premium,34.48,556,2.0,84.33,50,2000
455ee5b446456cb0,Basic,1.21,249,23.7,35.96,2,500
d5498139d41b306b,Unlimited,645.8,5913,24.1,100.46,999,9999
436bcca7795baa44,Basic,3.58,116,10.4,40.8,2,500
cdbfc08e47cc5018,Basic,0.85,132,23.0,39.86,2,500
df06d024d171a50b,Standard,11.19,678,1.7,69.16,10,1000
5cb4ee7f1ae1c34f,Basic,0.55,389,14.6,25.0,2,500
3d3cd5afd264100e,Basic,0.65,311,13.2,31.12,2,500
bc75358c58dc0b50,Premium,23.74,738,4.6,81.91,50,2000
d0bf456a89821b2e,Standard,3.58,648,13.1,51.27,10,1000
4b878d22b1489c8c,Basic,1.05,232,7.1,25.0,2,500
7ec4d20be874d715,Standard,7.13,164,3.5,59.3,10,1000
e17a6387bc9ec985,Basic,0.51,245,2.6,29.86,2,500
85c120e683c54357,Standard,8.22,352,12.2,53.33,10,1000
6d0687db3adf54cb,Standard,0.99,526,12.8,45.0,10,1000
3018e009acfadc6e,Unlimited,647.26,9351,1.2,100.96,999,9999
dc446b2f192be47d,Standard,5.15,832,7.0,47.18,10,1000
25349aea8694ca2e,Standard,20.5,393,4.1,173.74,10,1000
3c79cd6e4d6ebfa1,Basic,0.87,272,15.2,25.0,2,500
ee0b4b2bdf2da69e,Standard,6.38,340,100.0,50.95,10,1000
c0ca6ad383180067,Premium,29.22,616,26.3,82.98,50,2000
ff31da1a827ef271,Premium,32.73,1124,10.3,87.03,50,2000
5bfb905011ae1793,Basic,2.24,92,8.7,27.42,2,500
76318062b99d0b91,Standard,5.09,762,7.4,45.0,10,1000
7f52a061ed6f3e53,Basic,2.58,196,6.3,33.7,2,500
cb64480ce3396854,Basic,0.82,312,24.9,35.91,2,500
094ec59ad669a058,Unlimited,695.26,2897,14.1,100.29,999,9999
a94e314771ea63fd,Premium,12.62,1014,11.7,96.88,50,2000
1a6edb6c96b6cf08,Premium,39.85,1524,6.1,75.0,50,2000
ccf3755932ac5e00,Basic,1.34,410,32.5,38.21,2,500
916a102826cc3292,Unlimited,2446.07,3841,13.5,14574.89,999,9999
db0bda0dbabf5eaf,Premium,47.36,980,8.0,75.0,50,2000
244d348eef808fe0,Standard,18.56,405,1.5,161.58,10,1000
fce24b61f18ee353,Standard,2.69,483,28.8,48.45,10,1000
5a19604cbeed7638,Premium,9.86,1443,17.3,89.27,50,2000
3b3a82e8614eddc8,Premium,36.46,1004,20.7,94.62,50,2000
d7e945c1154f3731,Standard,7.19,168,4.0,53.41,10,1000
3d4abe1fba881efe,Basic,2.16,83,30.7,28.99,2,500
dca8c1cae3e00fad,Premium,10.34,1157,5.0,77.87,50,2000
b2034146f9b44a9f,Basic,2.46,177,21.7,41.58,2,500
eac65cf7cd13da4a,Basic,1.88,495,7.4,34.95,2,500
44d4db692012e75c,Premium,51.42,1343,5.7,89.16,50,2000
569784796d628bee,Standard,1.72,411,43.0,45.0,10,1000
de9dddfc70576d8e,Standard,3.62,541,0.2,65.19,10,1000
dc54d18f8c5b8e57,Standard,2.66,465,11.5,52.77,10,1000
9c88089957bc2a36,Unlimited,1055.47,908,1.7,659.68,999,9999
26126b7e7e85e50d,Premium,48.96,643,10.7,86.87,50,2000
fce8e3c6ce15d3aa,Premium,20.96,531,71.4,85.75,50,2000
098a625793c62ee0,Standard,3.97,460,23.1,45.0,10,1000
64c51c1a14f8c684,Premium,38.57,1330,1.4,82.11,50,2000
d29b1755dab3407f,Premium,15.57,1322,3.1,75.0,50,2000
f7960f479f53d0d5,Standard,10.78,845,2.5,52.84,10,1000
0e6ad18e02d4ec18,Unlimited,713.34,4109,36.8,95.0,999,9999
fdc33243591be734,Standard,8.09,790,12.4,45.0,10,1000
61ca2643c5729eb7,Standard,2.31,985,4.7,54.39,10,1000
9118b71714d13e14,Premium,11.03,1952,16.6,80.55,50,2000
073bb15fe86f9260,Standard,3.88,349,22.2,61.82,10,1000
67a8cce1a65e1b2a,Premium,11.32,1207,2.8,87.61,50,2000
27e71cfe8b2a43fe,Basic,1.33,345,63.9,27.54,2,500
69edb24ef1435baf,Standard,5.98,229,6.1,51.83,10,1000
064b346c6414500f,Unlimited,385.98,5627,23.4,107.32,999,9999
7e97d99385f16822,Basic,0.94,380,23.0,30.14,2,500
fe6ca768eae33c9f,Standard,17.71,299,4.1,122.07,10,1000
8a0a53eac98ca6e5,Premium,7.73,974,1.0,88.88,50,2000
728ced56033da8e0,Standard,1.8,397,5.8,45.0,10,1000
06be9a1a2df73707,Unlimited,1042.17,4481,0.1,535.84,999,9999
d06f4e9143e4b8a2,Basic,2.27,209,1.7,41.02,2,500
74ca7a665dcc2f6b,Basic,2.02,349,45.9,25.19,2,500
dab2f6515d111764,Standard,15.54,419,16.4,100.44,10,1000
113968f07ef7730a,Premium,61.12,419,6.8,195.06,50,2000
ef172542ceb82859,Standard,12.87,671,0.2,77.74,10,1000
2d20070764057b58,Standard,5.0,314,18.3,45.0,10,1000
5be4c9c6a784cbd3,Premium,10.92,637,3.4,75.0,50,2000
bb6f5cd03ef58ae4,Premium,25.6,754,0.6,75.0,50,2000
919b987752c3b273,Premium,13.47,2076,4.0,75.0,50,2000
066803f852dee77b,Premium,27.77,300,98.0,75.0,50,2000
d342fecba5db1d3e,Standard,19.55,401,11.3,140.52,10,1000
5e6953f215aad55a,Premium,19.13,1282,18.1,93.24,50,2000
90250e2e9fa93ea3,Premium,17.23,446,1.7,75.0,50,2000
bdf35aac11a715e2,Basic,1.0,311,7.7,25.0,2,500
5a8cedc135436892,Standard,6.76,662,11.7,45.0,10,1000
03a16361be281134,Basic,1.12,267,0.1,49.61,2,500
2d99d32d4f12787a,Premium,55.67,1471,5.5,135.13,50,2000
b854f3abc592341d,Unlimited,732.35,4631,1.0,102.36,999,9999
a4bb853e8a3b80e1,Standard,13.51,402,3.3,100.64,10,1000
9e782c9934251ebe,Standard,8.21,496,10.7,47.78,10,1000
815bc87ad5cd7c48,Standard,7.64,331,30.5,46.69,10,1000
f64f225f065cc88f,Standard,17.36,768,14.4,128.12,10,1000
1ecb73b9a640de53,Premium,18.56,1378,22.3,75.0,50,2000
95e2968ef8aa638c,Standard,3.85,579,10.3,49.37,10,1000
18a04f81db7e7191,Unlimited,617.72,8634,4.5,101.6,999,9999
542adcfedfb15144,Unlimited,867.33,9767,22.1,95.0,999,9999
77cb24be997b83c8,Premium,76.11,1463,10.8,343.67,50,2000
bb0f491f431d901f,Standard,3.48,900,3.7,51.5,10,1000
53075c849a67919e,Unlimited,569.96,6377,25.5,95.0,999,9999
69cf3c7f3de4d0d7,Standard,3.28,483,15.8,59.14,10,1000
99afc171295a67bb,Basic,0.58,242,13.4,26.83,2,500
047ca28501b50447,Standard,4.13,664,12.1,60.44,10,1000
e8db57ed50d20ba6,Premium,14.24,604,10.5,77.43,50,2000
f6058e2c4f056503,Standard,5.55,758,0.2,45.0,10,1000
58afbb2b57f6c133,Basic,1.93,172,1.4,37.72,2,500
a3b06d52bed3a62d,Standard,14.23,727,2.5,91.45,10,1000
544e1c036c7f684d,Standard,15.76,591,0.9,121.87,10,1000
d69326002beaaf11,Standard,6.36,878,0.8,54.76,10,1000
84163ef6e2b03731,Standard,12.78,799,23.8,72.82,10,1000
51d2d9e727854c28,Basic,2.89,307,5.7,33.91,2,500
8c2835c55610d231,Standard,7.91,607,29.5,45.0,10,1000
1d474848c9a489b8,Standard,10.26,381,43.6,64.64,10,1000
2d7484db19bd7284,Premium,66.81,1464,14.6,247.03,50,2000
ab471d31a3d7bdf6,Standard,12.85,415,4.6,94.41,10,1000
5d1d531d4426f9ee,Standard,8.5,757,7.3,73.86,10,1000
03ff84e8a788987a,Basic,1.24,291,0.7,25.0,2,500
2f7617a1e54fdca8,Standard,3.69,451,11.1,54.83,10,1000
cebe89b41acc61e6,Unlimited,861.58,6946,3.9,103.04,999,9999
f6daa90056452e0f,Standard,6.49,723,21.3,45.0,10,1000
16e950715c4f61ac,Basic,3.16,211,2.5,40.38,2,500
9a94a3a96fc5d1f8,Basic,2.34,141,5.0,28.44,2,500
ad99069bc24fbe42,Basic,1.69,140,9.7,25.0,2,500
eea2225658dbfd37,Unlimited,1152.89,6053,4.3,1633.88,999,9999
2025125c0c51bbf8,Basic,0.71,300,0.6,44.57,2,500
fbe977b5ce7e3bad,Premium,20.4,784,6.2,85.79,50,2000
0b3283a4995d9200,Standard,9.34,839,15.7,45.0,10,1000
d1274ce6b2ca88d1,Standard,11.21,642,19.8,57.13,10,1000
28e050fd4e8e9602,Unlimited,933.06,8529,33.2,109.85,999,9999
170e2de420a3c598,Basic,0.67,223,8.6,25.0,2,500
2e4b6825edea7250,Unlimited,1085.3,2445,5.4,968.79,999,9999
20c041f026e0a432,Basic,1.16,377,19.2,54.08,2,500
d59159de76b564d4,Standard,3.38,263,2.8,45.0,10,1000
c824b006c5916adf,Standard,13.34,1057,17.3,91.62,10,1000
b69250d5db692f92,Premium,29.51,545,12.7,75.0,50,2000
f619f283827dbba0,Basic,1.79,139,13.3,25.0,2,500
ee1ef820eef6b47b,Standard,5.6,537,16.0,45.0,10,1000
d1ad410047eecdc5,Unlimited,585.12,4849,7.5,95.0,999,9999
4cc447deedc7ac6c,Premium,10.25,607,26.9,83.37,50,2000
973e0fc696713f06,Standard,8.38,605,27.7,55.73,10,1000
9434ffc0d0c8d378,Basic,1.5,266,3.1,25.0,2,500
d375f3083a7ff97e,Standard,2.38,793,18.2,54.21,10,1000
6603a6ab8d79d430,Basic,1.47,439,5.1,25.0,2,500
663178c14e099cf0,Basic,2.31,174,4.8,41.87,2,500
f7dd1f7ee5ab5a26,Premium,41.18,1116,3.5,75.0,50,2000
1d7f5cd3f92bbc6a,Premium,41.91,1651,16.6,78.6,50,2000
ec185c9039be8d6f,Basic,4.48,123,42.9,49.82,2,500
205097b1c1aad85d,Premium,22.06,1285,2.4,75.0,50,2000
85ea6146d124e690,Unlimited,1022.58,5412,33.8,333.7,999,9999
3ec011b5a4843bbd,Unlimited,1191.84,7437,10.6,2030.51,999,9999
58b854822c37cfeb,Standard,6.91,1009,17.4,50.15,10,1000
f666f80f6ba16862,Basic,1.42,276,2.7,25.0,2,500
6eb091c8fbfe946e,Standard,9.39,701,10.6,47.49,10,1000
c3326b2b273d69a9,Basic,2.42,95,19.3,35.22,2,500
d4d68363ce1b921e,Premium,36.23,995,4.6,92.92,50,2000
38f375655ed663f0,Standard,7.83,428,0.1,45.0,10,1000
eb2d7e82fead9ab7,Basic,1.88,387,15.6,32.51,2,500
3187f15c2839f5c4,Premium,33.93,1196,10.2,75.0,50,2000
191faf018d3fd0e2,Standard,2.05,1235,2.6,48.21,10,1000
4e7af844d67c7d1e,Standard,10.17,951,0.9,48.16,10,1000
01ae434695e5cb1c,Premium,55.93,1200,2.9,134.28,50,2000
647290adc49c307b,Basic,2.75,402,10.8,48.65,2,500
d75b8037560334d1,Standard,3.18,499,0.9,45.0,10,1000
ba58bcddece1caea,Basic,1.68,248,2.4,36.91,2,500
86aae9aef753a382,Premium,39.19,857,5.7,75.16,50,2000
9a7e77e04073b9a0,Standard,9.85,412,4.2,66.46,10,1000
4795f9ac155894c0,Premium,9.38,813,7.3,85.6,50,2000
facfab069552b6c8,Premium,34.49,1163,0.2,80.92,50,2000
624f8b37a320488e,Premium,56.64,1858,1.0,152.58,50,2000
bf0374aa6973547d,Basic,2.83,298,1.0,44.96,2,500
0838582cb5b89821,Basic,0.85,351,34.0,25.0,2,500
56a738ef379038f9,Basic,2.35,126,12.5,39.27,2,500
bcfab7c807b8d34d,Standard,10.51,521,8.6,50.11,10,1000
09e98a262b0bb19b,Basic,1.38,266,13.9,34.44,2,500
66ce6c60d3d8b9f4,Standard,11.98,858,12.0,78.66,10,1000
c9f46ca061fa0b13,Unlimited,202.92,5887,17.1,96.39,999,9999
d91b146e2cb0b127,Standard,10.97,665,6.1,58.17,10,1000
3c90a1fc94bc0c17,Basic,3.61,334,6.6,52.49,2,500
40ed9c1c66cdc627,Unlimited,566.24,8598,0.3,104.25,999,9999
d6b1b1c4269f1287,Premium,32.88,1531,7.6,88.14,50,2000
59aee059c4d8f01f,Unlimited,630.28,2414,11.4,101.64,999,9999
6b4d0268144bdebf,Basic,1.08,261,24.4,25.0,2,500
c530bfc23d97e329,Standard,4.33,196,6.6,61.56,10,1000
173820f540478ef1,Basic,0.8,90,32.5,35.73,2,500
fccaedda03b0e4b6,Basic,1.44,187,22.3,26.96,2,500
85a3d864ba8c9c53,Basic,1.06,288,3.2,33.84,2,500
35bf8077480a8b7d,Standard,7.01,156,0.3,45.0,10,1000
c7043f248b007b56,Standard,2.32,518,24.0,47.24,10,1000
6ce5ad7933211302,Premium,34.1,670,12.2,92.57,50,2000
d832244338768c25,Unlimited,1826.78,3868,26.6,8383.65,999,9999
6be354692e587635,Unlimited,814.52,7582,7.2,95.0,999,9999
6608a5b112d0cfd2,Basic,1.63,345,8.2,31.48,2,500
492d4e4d24b0186e,Premium,15.55,953,5.6,116.59,50,2000
462cf337f1ddfd7a,Basic,1.78,117,20.0,25.0,2,500
52ef9d0a3cbf1496,Premium,25.76,732,8.6,92.66,50,2000
7e6007bc14c9599f,Premium,26.67,1069,1.8,78.38,50,2000
fe3162d70215d3c2,Basic,1.31,516,25.4,25.91,2,500
2829e2f283d4a9ce,Premium,44.03,1856,19.8,88.27,50,2000
1574fb48d77499f7,Premium,42.84,587,3.9,75.0,50,2000
67ee2928c2b86bf5,Standard,14.85,476,52.3,93.54,10,1000
4d8d3a15a7b868cf,Unlimited,1195.5,5496,49.9,2063.7,999,9999
b79e1591dcdbb8ab,Basic,1.97,428,8.2,25.0,2,500
29413353e83a3eaa,Premium,35.75,1094,0.1,77.19,50,2000
3df6d03c136ad112,Basic,3.48,145,9.7,41.01,2,500
48d815cfe6d3b887,Premium,25.7,1549,19.0,80.71,50,2000
f6e8f6dd89a11a5b,Standard,8.52,284,10.5,54.36,10,1000
eb643450aa1b5dd5,Premium,47.21,1518,7.9,92.96,50,2000
b1da36c2369a572c,Basic,4.36,299,4.6,61.95,2,500
2e9baec192c12647,Standard,7.76,389,49.1,54.93,10,1000
